"ID","TRAIN_COST_SCALED","TRAIN_TT_SCALED","SM_COST_SCALED","SM_TT_SCALED","CAR_CO_SCALED","CAR_TT_SCALED","CHOICE"
494,0.81,2.3,1.05,1.12,1.55,2.47,2
494,0.81,1.75,1.05,1.12,2.01,1.52,3
494,0.9,1.93,0.99,1.12,1.24,2.47,2
494,0.81,1.93,0.9,1.17,1.55,1.52,2
494,1.08,1.93,1.09,1.12,1.24,1.52,3
494,1.08,2.3,1.12,1.17,2.01,1.52,3
494,0.9,1.93,1.12,1.17,1.55,1.9,2
495,1.84,1.27,1.94,0.72,0.7,1.69,3
495,1.84,1.14,1.84,0.69,0.91,1.69,2
495,1.84,1.52,2.18,0.76,0.56,1.69,3
495,1.53,1.14,1.89,0.72,0.56,1.04,3
495,1.38,1.52,1.53,0.72,0.91,1.3,2
495,1.38,1.27,1.81,0.69,0.56,1.3,3
495,1.84,1.14,2.18,0.76,0.7,1.04,3
495,1.38,1.14,1.62,0.76,0.7,1.3,3
495,1.53,1.52,1.69,0.69,0.7,1.04,3
496,2,1.54,2.18,0.99,0.95,1.82,3
496,2,1.4,2.1,0.96,1.23,1.82,2
496,2,1.83,2.37,1.03,0.76,1.82,3
496,1.67,1.4,2.1,0.99,0.76,1.12,3
496,1.5,1.83,1.69,0.99,1.23,1.4,2
496,1.5,1.54,1.94,0.96,0.76,1.4,3
496,2,1.4,2.37,1.03,0.95,1.12,3
496,1.5,1.4,1.76,1.03,0.95,1.4,3
496,1.67,1.83,1.84,0.96,0.95,1.12,3
497,1.53,2.55,1.62,1.76,0.64,1.4,3
497,1.53,2.55,1.76,1.72,1.04,1.82,3
497,1.38,2.55,1.67,1.69,0.8,1.82,3
497,1.38,1.98,1.67,1.69,1.04,1.12,3
497,1.53,2.17,1.62,1.69,0.64,1.82,3
497,1.38,2.17,1.53,1.72,0.8,1.12,3
497,1.84,2.17,1.81,1.69,0.64,1.12,3
497,1.84,2.55,1.84,1.72,1.04,1.12,3
497,1.53,2.17,1.76,1.72,0.8,1.4,3
498,2.11,1.97,2.25,1.21,1.1,2.34,2
498,2.11,1.78,2.18,1.16,1.43,2.34,2
498,2.11,2.34,2.54,1.27,0.88,2.34,3
498,1.76,1.78,2.25,1.21,0.88,1.44,3
498,1.58,2.34,1.81,1.21,1.43,1.8,2
498,1.58,1.97,2.1,1.16,0.88,1.8,3
498,2.11,1.78,2.54,1.27,1.1,1.44,3
498,1.58,1.78,1.84,1.27,1.1,1.8,2
498,1.76,2.34,1.98,1.16,1.1,1.44,2
499,2.11,2.09,2.25,0.62,1.1,1.7,2
499,1.58,1.59,1.84,0.68,0.88,2.21,2
499,1.58,2.09,1.94,0.76,0.88,1.36,3
499,1.58,1.76,1.94,0.76,1.43,2.21,2
499,1.76,1.76,1.98,0.76,1.43,1.36,3
499,1.76,1.59,1.98,0.76,1.1,2.21,2
499,2.11,1.59,2.45,0.68,0.88,1.7,3
499,1.76,1.59,2.18,0.62,1.43,1.7,2
499,2.11,1.76,2.81,0.76,1.43,1.7,3
500,2.21,2.25,2.25,1.39,1.05,1.6,2
500,1.66,1.79,1.84,1.42,0.84,2.08,2
500,1.66,2.25,1.89,1.46,0.84,1.28,3
500,1.66,1.94,1.89,1.46,1.36,2.08,2
500,1.84,1.94,1.98,1.46,1.36,1.28,3
500,1.84,1.79,1.98,1.46,1.05,2.08,2
500,2.21,1.79,2.37,1.42,0.84,1.6,2
500,1.84,1.79,2.1,1.39,1.36,1.6,3
500,2.21,1.94,2.54,1.46,1.36,1.6,2
501,2.11,1.64,2.37,0.56,1.35,2.21,2
501,2.11,1.5,2.25,0.5,1.75,2.21,2
501,2.11,1.93,2.81,0.64,1.08,2.21,2
501,1.76,1.5,2.45,0.56,1.08,1.36,2
501,1.58,1.93,1.81,0.56,1.75,1.7,2
501,1.58,1.64,2.25,0.5,1.08,1.7,2
501,2.11,1.5,2.81,0.64,1.35,1.36,2
501,1.58,1.5,1.94,0.64,1.35,1.7,2
501,1.76,1.93,2.1,0.5,1.35,1.36,2
502,1.45,1.5,1.62,0.78,0.6,0.9,3
502,1.09,1.29,1.36,0.81,0.48,1.17,3
502,1.09,1.5,1.42,0.85,0.48,0.72,3
502,1.09,1.36,1.42,0.85,0.78,1.17,3
502,1.21,1.36,1.42,0.85,0.78,0.72,3
502,1.21,1.29,1.42,0.85,0.6,1.17,3
502,1.45,1.29,1.69,0.81,0.48,0.9,3
502,1.21,1.29,1.53,0.78,0.78,0.9,3
502,1.45,1.36,1.94,0.85,0.78,0.9,3
503,1.7,2.29,1.67,1.33,0.8,1.3,3
503,1.28,1.72,1.42,1.36,0.64,1.69,2
503,1.28,2.29,1.42,1.4,0.64,1.04,3
503,1.28,1.91,1.42,1.4,1.04,1.69,2
503,1.42,1.91,1.47,1.4,1.04,1.04,3
503,1.42,1.72,1.47,1.4,0.8,1.69,2
503,1.7,1.72,1.69,1.36,0.64,1.3,3
503,1.42,1.72,1.53,1.33,1.04,1.3,3
503,1.7,1.91,1.89,1.4,1.04,1.3,3
504,2.17,2.3,2.18,1.12,1.1,1.7,3
504,1.63,1.75,1.81,1.17,0.88,2.21,2
504,1.63,2.3,1.84,1.23,0.88,1.36,3
504,1.63,1.93,1.84,1.23,1.43,2.21,2
504,1.81,1.93,1.94,1.23,1.43,1.36,3
504,1.81,1.75,1.94,1.23,1.1,2.21,2
504,2.17,1.75,2.25,1.17,0.88,1.7,3
504,1.81,1.75,1.98,1.12,1.43,1.7,2
504,2.17,1.93,2.54,1.23,1.43,1.7,3
505,2.7,3.44,2.93,1.12,1.85,2.2,3
505,2.02,2.6,2.37,1.21,1.48,2.86,3
505,2.02,3.44,2.45,1.33,1.48,1.76,3
505,2.02,2.88,2.45,1.33,2.4,2.86,2
505,2.25,2.88,2.54,1.33,2.4,1.76,2
505,2.25,2.6,2.54,1.33,1.85,2.86,2
505,2.7,2.6,3.1,1.21,1.48,2.2,3
505,2.25,2.6,2.74,1.12,2.4,2.2,2
505,2.7,2.88,3.66,1.33,2.4,2.2,3
506,2.18,3.18,2.37,1.7,0.92,2.2,3
506,2.18,3.18,2.81,1.62,1.49,2.86,2
506,1.96,3.18,2.66,1.56,1.15,2.86,2
506,1.96,2.38,2.66,1.56,1.49,1.76,3
506,2.18,2.65,2.45,1.56,0.92,2.86,3
506,1.96,2.65,2.18,1.62,1.15,1.76,3
506,2.62,2.65,2.74,1.56,0.92,1.76,3
506,2.62,3.18,2.81,1.62,1.49,1.76,3
506,2.18,2.65,2.81,1.62,1.15,2.2,3
507,1.11,1.47,1.21,1.15,0.48,0.9,3
507,1.11,1.47,1.42,1.13,0.78,1.17,2
507,1,1.47,1.3,1.11,0.6,1.17,2
507,1,1.13,1.3,1.11,0.78,0.72,3
507,1.11,1.24,1.3,1.11,0.48,1.17,3
507,1,1.24,1.11,1.13,0.6,0.72,2
507,1.33,1.24,1.42,1.11,0.48,0.72,3
507,1.33,1.47,1.47,1.13,0.78,0.72,3
507,1.11,1.24,1.42,1.13,0.6,0.9,3
508,1.84,2.28,2.1,0.93,0.88,2.1,3
508,1.84,2.28,2.54,0.85,1.43,2.73,2
508,1.66,2.28,2.37,0.79,1.1,2.73,2
508,1.66,1.76,2.37,0.79,1.43,1.68,3
508,1.84,1.93,2.18,0.79,0.88,2.73,2
508,1.66,1.93,1.89,0.85,1.1,1.68,3
508,2.21,1.93,2.37,0.79,0.88,1.68,3
508,2.21,2.28,2.54,0.85,1.43,1.68,3
508,1.84,1.93,2.54,0.85,1.1,2.1,2
509,1.76,1.93,1.94,0.64,0.88,1.7,3
509,1.76,1.93,2.45,0.56,1.43,2.21,2
509,1.58,1.93,2.25,0.5,1.1,2.21,2
509,1.58,1.5,2.25,0.5,1.43,1.36,2
509,1.76,1.64,2.1,0.5,0.88,2.21,2
509,1.58,1.64,1.81,0.56,1.1,1.36,2
509,2.11,1.64,2.25,0.5,0.88,1.36,3
509,2.11,1.93,2.37,0.56,1.43,1.36,3
509,1.76,1.64,2.45,0.56,1.1,1.7,2
510,0.23,1.74,0.25,0.66,0.95,2.21,2
510,0.23,1.58,0.23,0.6,1.23,2.21,2
510,0.23,2.07,0.31,0.74,0.76,2.21,2
510,0.19,1.58,0.31,0.66,0.76,1.36,2
510,0.17,2.07,0.23,0.66,1.23,1.7,2
510,0.17,1.74,0.31,0.6,0.76,1.7,2
510,0.23,1.58,0.31,0.74,0.95,1.36,2
510,0.17,1.58,0.25,0.74,0.95,1.7,2
510,0.19,2.07,0.25,0.6,0.95,1.36,2
511,0.23,1.12,0.23,0.37,0.75,1.1,2
511,0.17,0.86,0.23,0.4,0.6,1.43,2
511,0.17,1.12,0.25,0.44,0.6,0.88,2
511,0.17,0.95,0.25,0.44,0.97,1.43,2
511,0.19,0.95,0.23,0.44,0.97,0.88,2
511,0.19,0.86,0.23,0.44,0.75,1.43,2
511,0.23,0.86,0.25,0.4,0.6,1.1,2
511,0.19,0.86,0.25,0.37,0.97,1.1,2
511,0.23,0.95,0.31,0.44,0.97,1.1,2
541,0.37,1.05,0.43,0.5,0.5,1.17,2
541,0.37,0.95,0.4,0.47,0.65,1.17,2
541,0.37,1.24,0.48,0.54,0.4,1.17,2
541,0.31,0.95,0.42,0.5,0.4,0.72,3
541,0.28,1.24,0.32,0.5,0.65,0.9,2
541,0.28,1.05,0.4,0.47,0.4,0.9,2
541,0.37,0.95,0.48,0.54,0.5,0.72,3
541,0.28,0.95,0.32,0.54,0.5,0.9,2
541,0.31,1.24,0.38,0.47,0.5,0.72,2
542,0.48,1.46,0.5,0.44,0.95,1.4,2
542,0.36,1.14,0.42,0.49,0.76,1.82,2
542,0.36,1.46,0.43,0.55,0.76,1.12,2
542,0.36,1.25,0.43,0.55,1.23,1.82,2
542,0.4,1.25,0.45,0.55,1.23,1.12,2
542,0.4,1.14,0.45,0.55,0.95,1.82,2
542,0.48,1.14,0.53,0.49,0.76,1.4,2
542,0.4,1.14,0.46,0.44,1.23,1.4,2
542,0.48,1.25,0.62,0.55,1.23,1.4,2
543,0.62,1.93,0.66,0.5,1.05,1.7,2
543,0.47,1.5,0.53,0.56,0.84,2.21,2
543,0.47,1.93,0.57,0.64,0.84,1.36,2
543,0.47,1.64,0.57,0.64,1.36,2.21,2
543,0.52,1.64,0.57,0.64,1.36,1.36,2
543,0.52,1.5,0.57,0.64,1.05,2.21,2
543,0.62,1.5,0.7,0.56,0.84,1.7,2
543,0.52,1.5,0.62,0.5,1.36,1.7,2
543,0.62,1.64,0.82,0.64,1.36,1.7,2
544,0.48,1.48,0.53,0.72,0.7,1.43,2
544,0.48,1.37,0.5,0.67,0.91,1.43,2
544,0.48,1.69,0.62,0.78,0.56,1.43,2
544,0.4,1.37,0.54,0.72,0.56,0.88,1
544,0.36,1.69,0.42,0.72,0.91,1.1,1
544,0.36,1.48,0.5,0.67,0.56,1.1,2
544,0.48,1.37,0.62,0.78,0.7,0.88,2
544,0.36,1.37,0.45,0.78,0.7,1.1,1
544,0.4,1.69,0.48,0.67,0.7,0.88,2
545,0.32,1.26,0.38,0.54,0.44,0.9,3
545,0.32,1.26,0.45,0.5,0.71,1.17,2
545,0.29,1.26,0.42,0.47,0.55,1.17,2
545,0.29,0.94,0.42,0.47,0.71,0.72,1
545,0.32,1.05,0.4,0.47,0.44,1.17,2
545,0.29,1.05,0.34,0.5,0.55,0.72,3
545,0.38,1.05,0.43,0.47,0.44,0.72,3
545,0.38,1.26,0.45,0.5,0.71,0.72,2
545,0.32,1.05,0.45,0.5,0.55,0.9,1
546,0.68,2.4,0.72,1.64,1.25,2.73,2
546,0.68,2.2,0.7,1.59,1.62,2.73,2
546,0.68,2.8,0.8,1.7,1,2.73,3
546,0.57,2.2,0.7,1.64,1,1.68,3
546,0.51,2.8,0.57,1.64,1.62,2.1,2
546,0.51,2.4,0.66,1.59,1,2.1,2
546,0.68,2.2,0.8,1.7,1.25,1.68,3
546,0.51,2.2,0.58,1.7,1.25,2.1,2
546,0.57,2.8,0.64,1.59,1.25,1.68,2
547,0.38,1.2,0.42,0.9,0.65,1,2
547,0.29,0.95,0.32,0.92,0.52,1.3,2
547,0.29,1.2,0.32,0.94,0.52,0.8,2
547,0.29,1.03,0.32,0.94,0.84,1.3,2
547,0.32,1.03,0.35,0.94,0.84,0.8,2
547,0.32,0.95,0.35,0.94,0.65,1.3,2
547,0.38,0.95,0.42,0.92,0.52,1,2
547,0.32,0.95,0.36,0.9,0.84,1,2
547,0.38,1.03,0.46,0.94,0.84,1,2
548,0.35,1.06,0.42,0.41,0.4,0.9,3
548,0.35,1.06,0.49,0.37,0.65,1.17,1
548,0.31,1.06,0.46,0.34,0.5,1.17,1
548,0.31,0.85,0.46,0.34,0.65,0.72,1
548,0.35,0.92,0.43,0.34,0.4,1.17,1
548,0.31,0.92,0.38,0.37,0.5,0.72,1
548,0.42,0.92,0.46,0.34,0.4,0.72,2
548,0.42,1.06,0.49,0.37,0.65,0.72,2
548,0.35,0.92,0.49,0.37,0.5,0.9,1
549,0.3,0.89,0.38,0.34,0.4,0.91,2
549,0.3,0.82,0.34,0.31,0.52,0.91,2
549,0.3,1.03,0.43,0.38,0.32,0.91,2
549,0.25,0.82,0.38,0.34,0.32,0.56,3
549,0.22,1.03,0.26,0.34,0.52,0.7,2
549,0.22,0.89,0.34,0.31,0.32,0.7,2
549,0.3,0.82,0.43,0.38,0.4,0.56,3
549,0.22,0.82,0.28,0.38,0.4,0.7,2
549,0.25,1.03,0.32,0.31,0.4,0.56,2
550,0.35,1.06,0.42,0.41,0.36,0.8,3
550,0.35,1.06,0.49,0.37,0.58,1.04,2
550,0.31,1.06,0.46,0.34,0.45,1.04,2
550,0.31,0.85,0.46,0.34,0.58,0.64,3
550,0.35,0.92,0.43,0.34,0.36,1.04,3
550,0.31,0.92,0.38,0.37,0.45,0.64,3
550,0.42,0.92,0.46,0.34,0.36,0.64,3
550,0.42,1.06,0.49,0.37,0.58,0.64,3
550,0.35,0.92,0.49,0.37,0.45,0.8,3
551,0.42,2.12,0.43,1.32,0.48,1.2,3
551,0.42,2.12,0.49,1.28,0.78,1.56,2
551,0.38,2.12,0.45,1.25,0.6,1.56,2
551,0.38,1.65,0.45,1.25,0.78,0.96,3
551,0.42,1.81,0.45,1.25,0.48,1.56,2
551,0.38,1.81,0.4,1.28,0.6,0.96,3
551,0.5,1.81,0.49,1.25,0.48,0.96,3
551,0.5,2.12,0.5,1.28,0.78,0.96,3
551,0.42,1.81,0.49,1.28,0.6,1.2,3
552,0.54,1.93,0.57,1.38,0.6,1.43,2
552,0.54,1.81,0.54,1.35,0.78,1.43,2
552,0.54,2.17,0.64,1.42,0.48,1.43,2
552,0.45,1.81,0.56,1.38,0.48,0.88,3
552,0.4,2.17,0.45,1.38,0.78,1.1,2
552,0.4,1.93,0.52,1.35,0.48,1.1,2
552,0.54,1.81,0.64,1.42,0.6,0.88,3
552,0.4,1.81,0.46,1.42,0.6,1.1,2
552,0.45,2.17,0.5,1.35,0.6,0.88,3
553,0.53,2.33,0.58,0.96,0.84,1.7,2
553,0.53,2.33,0.72,0.88,1.36,2.21,2
553,0.48,2.33,0.66,0.82,1.05,2.21,2
553,0.48,1.77,0.66,0.82,1.36,1.36,2
553,0.53,1.96,0.64,0.82,0.84,2.21,2
553,0.48,1.96,0.54,0.88,1.05,1.36,2
553,0.64,1.96,0.66,0.82,0.84,1.36,2
553,0.64,2.33,0.72,0.88,1.36,1.36,2
553,0.53,1.96,0.72,0.88,1.05,1.7,2
554,0.46,1.25,0.49,0.48,0.6,1,2
554,0.34,0.96,0.4,0.51,0.48,1.3,2
554,0.34,1.25,0.43,0.55,0.48,0.8,3
554,0.34,1.06,0.43,0.55,0.78,1.3,2
554,0.38,1.06,0.43,0.55,0.78,0.8,3
554,0.38,0.96,0.43,0.55,0.6,1.3,2
554,0.46,0.96,0.52,0.51,0.48,1,2
554,0.38,0.96,0.46,0.48,0.78,1,2
554,0.46,1.06,0.58,0.55,0.78,1,2
555,0.77,2.64,0.82,0.85,1.45,2.2,2
555,0.58,2.01,0.66,0.93,1.16,2.86,2
555,0.58,2.64,0.72,1.03,1.16,1.76,2
555,0.58,2.22,0.72,1.03,1.88,2.86,2
555,0.64,2.22,0.72,1.03,1.88,1.76,2
555,0.64,2.01,0.72,1.03,1.45,2.86,2
555,0.77,2.01,0.88,0.93,1.16,2.2,3
555,0.64,2.01,0.78,0.85,1.88,2.2,2
555,0.77,2.22,1.05,1.03,1.88,2.2,2
556,0.25,1.16,0.28,0.49,0.32,0.6,2
556,0.25,1.16,0.36,0.45,0.52,0.78,2
556,0.22,1.16,0.32,0.42,0.4,0.78,2
556,0.22,0.89,0.32,0.42,0.52,0.48,1
556,0.25,0.98,0.31,0.42,0.32,0.78,2
556,0.22,0.98,0.26,0.45,0.4,0.48,2
556,0.3,0.98,0.34,0.42,0.32,0.48,2
556,0.3,1.16,0.36,0.45,0.52,0.48,2
556,0.25,0.98,0.36,0.45,0.4,0.6,3
557,0.62,2.14,0.66,0.61,0.75,1.4,2
557,0.47,1.63,0.53,0.67,0.6,1.82,2
557,0.47,2.14,0.56,0.75,0.6,1.12,3
557,0.47,1.8,0.56,0.75,0.97,1.82,2
557,0.52,1.8,0.57,0.75,0.97,1.12,2
557,0.52,1.63,0.57,0.75,0.75,1.82,2
557,0.62,1.63,0.7,0.67,0.6,1.4,2
557,0.52,1.63,0.62,0.61,0.97,1.4,2
557,0.62,1.8,0.8,0.75,0.97,1.4,2
558,0.65,1.99,0.74,0.91,0.95,2.21,2
558,0.65,1.8,0.7,0.85,1.23,2.21,2
558,0.65,2.37,0.86,0.99,0.76,2.21,3
558,0.54,1.8,0.74,0.91,0.76,1.36,2
558,0.49,2.37,0.57,0.91,1.23,1.7,2
558,0.49,1.99,0.7,0.85,0.76,1.7,2
558,0.65,1.8,0.86,0.99,0.95,1.36,2
558,0.49,1.8,0.62,0.99,0.95,1.7,2
558,0.54,2.37,0.64,0.85,0.95,1.36,2
559,0.48,1.3,0.5,0.52,0.6,1,2
559,0.36,1,0.42,0.55,0.48,1.3,2
559,0.36,1.3,0.43,0.59,0.48,0.8,2
559,0.36,1.1,0.43,0.59,0.78,1.3,2
559,0.4,1.1,0.45,0.59,0.78,0.8,2
559,0.4,1,0.45,0.59,0.6,1.3,2
559,0.48,1,0.53,0.55,0.48,1,2
559,0.4,1,0.46,0.52,0.78,1,2
559,0.48,1.1,0.62,0.59,0.78,1,1
560,0.59,1.74,0.66,0.61,0.8,1.82,2
560,0.59,1.59,0.64,0.55,1.04,1.82,2
560,0.59,2.05,0.8,0.69,0.64,1.82,2
560,0.49,1.59,0.7,0.61,0.64,1.12,3
560,0.44,2.05,0.52,0.61,1.04,1.4,2
560,0.44,1.74,0.64,0.55,0.64,1.4,2
560,0.59,1.59,0.8,0.69,0.8,1.12,3
560,0.44,1.59,0.54,0.69,0.8,1.4,2
560,0.49,2.05,0.58,0.55,0.8,1.12,3
561,0.49,2.12,0.53,1.46,0.76,1.8,2
561,0.49,2.12,0.62,1.42,1.23,2.34,2
561,0.44,2.12,0.56,1.39,0.95,2.34,2
561,0.44,1.71,0.56,1.39,1.23,1.44,3
561,0.49,1.85,0.54,1.39,0.76,2.34,2
561,0.44,1.85,0.49,1.42,0.95,1.44,3
561,0.59,1.85,0.62,1.39,0.76,1.44,2
561,0.59,2.12,0.64,1.42,1.23,1.44,2
561,0.49,1.85,0.62,1.42,0.95,1.8,2
562,0.3,1.03,0.34,0.31,0.55,0.9,2
562,0.22,0.82,0.26,0.34,0.44,1.17,2
562,0.22,1.03,0.28,0.38,0.44,0.72,3
562,0.22,0.89,0.28,0.38,0.71,1.17,2
562,0.25,0.89,0.29,0.38,0.71,0.72,3
562,0.25,0.82,0.29,0.38,0.55,1.17,2
562,0.3,0.82,0.38,0.34,0.44,0.9,2
562,0.25,0.82,0.32,0.31,0.71,0.9,2
562,0.3,0.89,0.43,0.38,0.71,0.9,1
563,0.5,1.56,0.52,0.74,0.65,1.1,2
563,0.38,1.2,0.43,0.77,0.52,1.43,2
563,0.38,1.56,0.45,0.81,0.52,0.88,3
563,0.38,1.32,0.45,0.81,0.84,1.43,2
563,0.42,1.32,0.46,0.81,0.84,0.88,2
563,0.42,1.2,0.46,0.81,0.65,1.43,2
563,0.5,1.2,0.54,0.77,0.52,1.1,2
563,0.42,1.2,0.49,0.74,0.84,1.1,2
563,0.5,1.32,0.62,0.81,0.84,1.1,2
564,0.52,1.64,0.54,1.15,0.55,1.3,3
564,0.52,1.52,0.53,1.12,0.71,1.3,2
564,0.52,1.89,0.64,1.19,0.44,1.3,3
564,0.43,1.52,0.54,1.15,0.44,0.8,3
564,0.39,1.89,0.43,1.15,0.71,1,2
564,0.39,1.64,0.52,1.12,0.44,1,2
564,0.52,1.52,0.64,1.19,0.55,0.8,3
564,0.39,1.52,0.46,1.19,0.55,1,2
564,0.43,1.89,0.49,1.12,0.55,0.8,3
565,0.42,1.49,0.46,0.75,0.56,1.1,3
565,0.42,1.49,0.54,0.71,0.91,1.43,2
565,0.38,1.49,0.5,0.68,0.7,1.43,2
565,0.38,1.14,0.5,0.68,0.91,0.88,3
565,0.42,1.26,0.49,0.68,0.56,1.43,2
565,0.38,1.26,0.43,0.71,0.7,0.88,3
565,0.5,1.26,0.52,0.68,0.56,0.88,3
565,0.5,1.49,0.54,0.71,0.91,0.88,3
565,0.42,1.26,0.54,0.71,0.7,1.1,3
566,0.65,2.45,0.72,0.97,1.05,1.6,2
566,0.49,1.94,0.57,1.03,0.84,2.08,2
566,0.49,2.45,0.62,1.11,0.84,1.28,2
566,0.49,2.11,0.62,1.11,1.36,2.08,2
566,0.54,2.11,0.62,1.11,1.36,1.28,2
566,0.54,1.94,0.62,1.11,1.05,2.08,2
566,0.65,1.94,0.74,1.03,0.84,1.6,2
566,0.54,1.94,0.66,0.97,1.36,1.6,2
566,0.65,2.11,0.86,1.11,1.36,1.6,2
567,0.5,1.08,0.54,0.53,0.65,1.3,2
567,0.5,0.98,0.52,0.5,0.84,1.3,2
567,0.5,1.28,0.62,0.57,0.52,1.3,2
567,0.42,0.98,0.54,0.53,0.52,0.8,3
567,0.38,1.28,0.43,0.53,0.84,1,2
567,0.38,1.08,0.5,0.5,0.52,1,3
567,0.5,0.98,0.62,0.57,0.65,0.8,3
567,0.38,0.98,0.45,0.57,0.65,1,3
567,0.42,1.28,0.49,0.5,0.65,0.8,3
568,0.42,1.59,0.46,0.84,0.44,1.1,3
568,0.42,1.59,0.53,0.8,0.71,1.43,2
568,0.38,1.59,0.5,0.77,0.55,1.43,2
568,0.38,1.23,0.5,0.77,0.71,0.88,3
568,0.42,1.35,0.48,0.77,0.44,1.43,2
568,0.38,1.35,0.43,0.8,0.55,0.88,3
568,0.5,1.35,0.52,0.77,0.44,0.88,3
568,0.5,1.59,0.53,0.8,0.71,0.88,3
568,0.42,1.35,0.53,0.8,0.55,1.1,2
569,0.49,2.05,0.56,0.69,0.68,1.5,2
569,0.49,2.05,0.7,0.61,1.1,1.95,2
569,0.44,2.05,0.64,0.55,0.85,1.95,2
569,0.44,1.59,0.64,0.55,1.1,1.2,2
569,0.49,1.74,0.58,0.55,0.68,1.95,2
569,0.44,1.74,0.52,0.61,0.85,1.2,2
569,0.59,1.74,0.64,0.55,0.68,1.2,2
569,0.59,2.05,0.66,0.61,1.1,1.2,2
569,0.49,1.74,0.7,0.61,0.85,1.5,2
570,0.5,2.33,0.54,1.49,0.64,1.4,2
570,0.5,2.33,0.64,1.45,1.04,1.82,2
570,0.45,2.33,0.58,1.42,0.8,1.82,2
570,0.45,1.77,0.58,1.42,1.04,1.12,3
570,0.5,1.96,0.57,1.42,0.64,1.82,2
570,0.45,1.96,0.5,1.45,0.8,1.12,3
570,0.6,1.96,0.62,1.42,0.64,1.12,3
570,0.6,2.33,0.64,1.45,1.04,1.12,3
570,0.5,1.96,0.64,1.45,0.8,1.4,2
571,0.62,1.93,0.66,0.5,1.25,1.7,2
571,0.47,1.5,0.53,0.56,1,2.21,2
571,0.47,1.93,0.57,0.64,1,1.36,3
571,0.47,1.64,0.57,0.64,1.62,2.21,2
571,0.52,1.64,0.57,0.64,1.62,1.36,2
571,0.52,1.5,0.57,0.64,1.25,2.21,2
571,0.62,1.5,0.7,0.56,1,1.7,3
571,0.52,1.5,0.62,0.5,1.62,1.7,2
571,0.62,1.64,0.82,0.64,1.62,1.7,2
572,0.64,2.4,0.7,0.91,1.25,2,2
572,0.48,1.88,0.56,0.97,1,2.6,2
572,0.48,2.4,0.58,1.05,1,1.6,2
572,0.48,2.05,0.58,1.05,1.62,2.6,2
572,0.53,2.05,0.62,1.05,1.62,1.6,2
572,0.53,1.88,0.62,1.05,1.25,2.6,2
572,0.64,1.88,0.72,0.97,1,2,2
572,0.53,1.88,0.64,0.91,1.62,2,2
572,0.64,2.05,0.86,1.05,1.62,2,2
573,0.46,2.11,0.49,1.28,0.52,1.3,2
573,0.46,2.11,0.57,1.24,0.84,1.69,2
573,0.41,2.11,0.53,1.21,0.65,1.69,2
573,0.41,1.58,0.53,1.21,0.84,1.04,1
573,0.46,1.76,0.52,1.21,0.52,1.69,2
573,0.41,1.76,0.46,1.24,0.65,1.04,2
573,0.55,1.76,0.56,1.21,0.52,1.04,2
573,0.55,2.11,0.58,1.24,0.84,1.04,2
573,0.46,1.76,0.57,1.24,0.65,1.3,2
574,0.43,1.05,0.5,0.5,0.65,1.04,1
574,0.43,0.95,0.48,0.47,0.84,1.04,2
574,0.43,1.24,0.57,0.54,0.52,1.04,3
574,0.36,0.95,0.5,0.5,0.52,0.64,3
574,0.32,1.24,0.38,0.5,0.84,0.8,2
574,0.32,1.05,0.48,0.47,0.52,0.8,3
574,0.43,0.95,0.57,0.54,0.65,0.64,3
574,0.32,0.95,0.42,0.54,0.65,0.8,3
574,0.36,1.24,0.45,0.47,0.65,0.64,3
575,0.38,1.31,0.43,0.6,0.4,0.9,3
575,0.38,1.31,0.52,0.56,0.65,1.17,2
575,0.34,1.31,0.48,0.53,0.5,1.17,3
575,0.34,1.01,0.48,0.53,0.65,0.72,2
575,0.38,1.11,0.46,0.53,0.4,1.17,2
575,0.34,1.11,0.4,0.56,0.5,0.72,2
575,0.46,1.11,0.49,0.53,0.4,0.72,2
575,0.46,1.31,0.52,0.56,0.65,0.72,3
575,0.38,1.11,0.52,0.56,0.5,0.9,3
576,0.79,2.81,0.8,1.76,1.8,2.7,3
576,0.59,2.11,0.66,1.79,1.44,3.51,3
576,0.59,2.81,0.66,1.83,1.44,2.16,3
576,0.59,2.34,0.66,1.83,2.34,3.51,3
576,0.66,2.34,0.7,1.83,2.34,2.16,3
576,0.66,2.11,0.7,1.83,1.8,3.51,3
576,0.79,2.11,0.82,1.79,1.44,2.7,3
576,0.66,2.11,0.72,1.76,2.34,2.7,3
576,0.79,2.34,0.91,1.83,2.34,2.7,3
577,0.48,1.84,0.52,1.09,0.64,1.3,3
577,0.48,1.84,0.62,1.05,1.04,1.69,2
577,0.43,1.84,0.56,1.02,0.8,1.69,2
577,0.43,1.44,0.56,1.02,1.04,1.04,3
577,0.48,1.57,0.54,1.02,0.64,1.69,2
577,0.43,1.57,0.49,1.05,0.8,1.04,3
577,0.58,1.57,0.58,1.02,0.64,1.04,3
577,0.58,1.84,0.62,1.05,1.04,1.04,3
577,0.48,1.57,0.62,1.05,0.8,1.3,3
578,0.54,2.55,0.62,1.09,0.88,1.6,3
578,0.54,2.55,0.72,1.01,1.43,2.08,3
578,0.49,2.55,0.66,0.95,1.1,2.08,3
578,0.49,1.94,0.66,0.95,1.43,1.28,3
578,0.54,2.14,0.64,0.95,0.88,2.08,3
578,0.49,2.14,0.56,1.01,1.1,1.28,3
